SD_SUB_SYSTEM,Discipline_Name,ITEM_Tag_NO,ITEM_Type_Code,HP_Priority,HP_Description,HP_Location
DCS-01,IN,XS-5017-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5017-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5070A-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5070A-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5070B-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5070B-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5077-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5077-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5081-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5081-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5092-10-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5092-10-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5092-11-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5092-11-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5092-12-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5092-12-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5092-1-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5092-1-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5092-2-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5092-2-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5092-3-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5092-3-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5092-4-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5092-4-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5092-5-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5092-5-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5092-6-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5092-6-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5092-7-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5092-7-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5092-8-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5092-8-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5092-9-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5092-9-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5101-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5101-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5105-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5105-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5133-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5133-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5137-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5137-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-10-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-10-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-11-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-11-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-12-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-12-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-13-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-13-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-14-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-14-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-15-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-15-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-16-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-16-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-17-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-17-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-18-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-18-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-19-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-19-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-1-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-1-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-20-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-20-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-21-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-21-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-22-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-22-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-23-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-23-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-24-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-24-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-25-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-25-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-26-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-26-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-27-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-27-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-28-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-28-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-29-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-29-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-2-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-2-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-30-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-30-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-31-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-31-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-32-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-32-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-33-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-33-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-34-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-34-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-35-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-35-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-36-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-36-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-37-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-37-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-38-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-38-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-39-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-39-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-3-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-3-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-40-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-40-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-41-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-41-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-42-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-42-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-43-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-43-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-44-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-44-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-45-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-45-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-46-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-46-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-47-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-47-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-48-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-48-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-49-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-49-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-4-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-4-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-50-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-50-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-51-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-51-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-52-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-52-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-53-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-53-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-54-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-54-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-55-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-55-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-56-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-56-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-57-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-57-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-58-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-58-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-59-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-59-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-5-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-5-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-60-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-60-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-61-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-61-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-62-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-62-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-63-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-63-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-64-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-64-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-65-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-65-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-66-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-66-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-67-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-67-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-68-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-68-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-69-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-69-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-6-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-6-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-70-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-70-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-71-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-71-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-72-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-72-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-7-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-7-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-8-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-8-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-9-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5201-9-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5212-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5212-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5216-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5216-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5233-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5233-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5237-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5237-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5329-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5329-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5333-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5333-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5353-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5353-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5357-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5357-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5361-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5361-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5365-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5365-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5368A-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5368A-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5368B-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5368B-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5404-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5404-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5405-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5405-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5425-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5425-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5429-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5429-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5455-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5455-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5459-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-5459-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-6004-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-6004-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-6008-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-6008-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-6009-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-6009-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-6062-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-6062-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-6066-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-6066-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-6081-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-6081-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-6086-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-6086-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-7005-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-7005-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-7006-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-7006-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-70101A-ST-SP,SIGNAL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-70101B-ST-SP,SIGNAL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-70102A-ST-SP,SIGNAL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-70102B-ST-SP,SIGNAL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-70110,SIGNAL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-70111,SIGNAL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-70112,SIGNAL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-70113,SIGNAL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-70114,SIGNAL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-70115,SIGNAL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-70116,SIGNAL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-70117,SIGNAL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-70118,SIGNAL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-70152A,SIGNAL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-70152B,SIGNAL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-70153A,SIGNAL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-70153B,SIGNAL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-70154A,SIGNAL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-70154B,SIGNAL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-70155A,SIGNAL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-70155B,SIGNAL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-70157A,SIGNAL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-70157B,SIGNAL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-70158A,SIGNAL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-70158B,SIGNAL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-70159A,SIGNAL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-70159B,SIGNAL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-70160A,SIGNAL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-70160B,SIGNAL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-70161A,SIGNAL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-70161B,SIGNAL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-70162A,SIGNAL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-70162B,SIGNAL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-70167A,SIGNAL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-70167B,SIGNAL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-70172A-1,SIGNAL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-70172A-2,SIGNAL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-70172B-1,SIGNAL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-70172B-2,SIGNAL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-70189A,SIGNAL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-70189B,SIGNAL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-70201C-ST-SP,SIGNAL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-70202C-ST-SP,SIGNAL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-70220A-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-70220A-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-70220B-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-70220B-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-70220C-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-70220C-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-70221A-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-70221A-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-70221B-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-70221B-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-70221C-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-70221C-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-70222C-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-70222C-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-70283A,SIGNAL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-70283B,SIGNAL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-70283C,SIGNAL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-70284A,SIGNAL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-70284B,SIGNAL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-70284C,SIGNAL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-7101-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-7101-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-7103-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-7103-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-7132,SIGNAL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-7137,SIGNAL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-7151A-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-7151A-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-7151B-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-7151B-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-7163-SP,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-7163-ST,I/O EL,,After Energization The control Room (Hold Sequence),
DCS-01,IN,XS-7166-SP,I/O EL,,After Energization The control Room (Hold Sequence),
